setor,tipo,uf,ano,emissao_co2
Mudança de Uso da Terra e Floresta,Remoção,AM,2000,-64274415.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2001,-65384522.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2002,-86633389.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2003,-88385569.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2004,-95198081.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2005,-101943971.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2006,-110190268.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2007,-117592267.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2008,-118839403.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2009,-126813811.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2010,-133285760.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2011,-133788880.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2012,-134160551.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2013,-135591585.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2014,-138607818.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2015,-139952547.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2016,-141307481.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2017,-145811685.0
Mudança de Uso da Terra e Floresta,Remoção,AM,2018,-146163782.0
Energia,Emissão,AP,2000,673957.6173140256
Energia,Emissão,AP,2001,591965.8963005516
Energia,Emissão,AP,2002,630139.2044478534
Energia,Emissão,AP,2003,848138.0089505849
Energia,Emissão,AP,2004,1102713.8627486525
Energia,Emissão,AP,2005,1076759.6000931053
Energia,Emissão,AP,2006,805482.7292416925
Energia,Emissão,AP,2007,1052535.9964934292
Energia,Emissão,AP,2008,1086270.562110363
Energia,Emissão,AP,2009,1349871.1677703073
Energia,Emissão,AP,2010,1309592.343239595
Energia,Emissão,AP,2011,1363836.7629175705
Energia,Emissão,AP,2012,1652530.1577309715
Energia,Emissão,AP,2013,1632755.4233426587
Energia,Emissão,AP,2014,1687285.4421853467
Energia,Emissão,AP,2015,990365.2176235409
Energia,Emissão,AP,2016,592822.2063030272
Energia,Emissão,AP,2017,574113.3946559083
Energia,Emissão,AP,2018,542357.8163307065
Agropecuária,Emissão,AP,2000,519424.27693428035
Agropecuária,Emissão,AP,2001,536053.7862764397
Agropecuária,Emissão,AP,2002,519069.348782339
Agropecuária,Emissão,AP,2003,505448.44211723
Agropecuária,Emissão,AP,2004,526573.3688023302
Agropecuária,Emissão,AP,2005,618094.3047540899
Agropecuária,Emissão,AP,2006,678946.5146770093
Agropecuária,Emissão,AP,2007,666008.8904273501
Agropecuária,Emissão,AP,2008,637798.4124818812
Agropecuária,Emissão,AP,2009,657519.9274242896
Agropecuária,Emissão,AP,2010,708126.0933224403
Agropecuária,Emissão,AP,2011,776656.0116146703
Agropecuária,Emissão,AP,2012,853496.8902797992
Agropecuária,Emissão,AP,2013,906552.2284410696
Agropecuária,Emissão,AP,2014,971700.5495119883
Agropecuária,Emissão,AP,2015,813888.5167425903
Agropecuária,Emissão,AP,2016,804811.9386882798
Agropecuária,Emissão,AP,2017,801900.2925666102
Agropecuária,Emissão,AP,2018,776765.9714436193
Processos Industriais,Emissão,AP,2000,0.0
Processos Industriais,Emissão,AP,2001,0.0
Processos Industriais,Emissão,AP,2002,0.0
Processos Industriais,Emissão,AP,2003,0.0
Processos Industriais,Emissão,AP,2004,0.0
Processos Industriais,Emissão,AP,2005,0.0
Processos Industriais,Emissão,AP,2006,0.0
Processos Industriais,Emissão,AP,2007,0.0
Processos Industriais,Emissão,AP,2008,0.0
Processos Industriais,Emissão,AP,2009,0.0
Processos Industriais,Emissão,AP,2010,0.0
Processos Industriais,Emissão,AP,2011,0.0
Processos Industriais,Emissão,AP,2012,0.0
Processos Industriais,Emissão,AP,2013,0.0
Processos Industriais,Emissão,AP,2014,0.0
Processos Industriais,Emissão,AP,2015,0.0
Processos Industriais,Emissão,AP,2016,0.0
Processos Industriais,Emissão,AP,2017,0.0
Processos Industriais,Emissão,AP,2018,0.0
Resíduos ,Emissão,AP,2000,208165.816
Resíduos ,Emissão,AP,2001,213777.638
Resíduos ,Emissão,AP,2002,218325.57899999994
Resíduos ,Emissão,AP,2003,222245.40400000007
Resíduos ,Emissão,AP,2004,223928.099
Resíduos ,Emissão,AP,2005,230623.017
Resíduos ,Emissão,AP,2006,235667.679
Resíduos ,Emissão,AP,2007,230728.842
Resíduos ,Emissão,AP,2008,239312.52200000006
Resíduos ,Emissão,AP,2009,247016.75499999998
Resíduos ,Emissão,AP,2010,255613.89500000005
Resíduos ,Emissão,AP,2011,265985.17300000007
Resíduos ,Emissão,AP,2012,270358.3359999999
Resíduos ,Emissão,AP,2013,273241.45699999994
Resíduos ,Emissão,AP,2014,276084.96599999996
Resíduos ,Emissão,AP,2015,289275.72000000015
Resíduos ,Emissão,AP,2016,303893.3499999999
Resíduos ,Emissão,AP,2017,324479.827
Resíduos ,Emissão,AP,2018,330943.0609999999
Mudança de Uso da Terra e Floresta,Emissão,AP,2000,5109204.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2001,3305613.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2002,4097503.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2003,3828745.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2004,3367403.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2005,2838381.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2006,2949794.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2007,1925121.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2008,2096590.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2009,2622522.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2010,2196218.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2011,1672068.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2012,3916272.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2013,4435511.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2014,4157341.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2015,2762312.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2016,6122758.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2017,5621191.0
Mudança de Uso da Terra e Floresta,Emissão,AP,2018,6398126.0
Energia,Remoção,AP,2000,0.0
Energia,Remoção,AP,2001,0.0
Energia,Remoção,AP,2002,0.0
Energia,Remoção,AP,2003,0.0
Energia,Remoção,AP,2004,0.0
Energia,Remoção,AP,2005,0.0
Energia,Remoção,AP,2006,0.0
Energia,Remoção,AP,2007,0.0
Energia,Remoção,AP,2008,0.0
Energia,Remoção,AP,2009,0.0
Energia,Remoção,AP,2010,0.0
Energia,Remoção,AP,2011,0.0
Energia,Remoção,AP,2012,0.0
Energia,Remoção,AP,2013,0.0
Energia,Remoção,AP,2014,0.0
Energia,Remoção,AP,2015,0.0
Energia,Remoção,AP,2016,0.0
Energia,Remoção,AP,2017,0.0
Energia,Remoção,AP,2018,0.0
Agropecuária,Remoção,AP,2000,0.0
Agropecuária,Remoção,AP,2001,0.0
Agropecuária,Remoção,AP,2002,0.0
Agropecuária,Remoção,AP,2003,0.0
Agropecuária,Remoção,AP,2004,0.0
Agropecuária,Remoção,AP,2005,0.0
Agropecuária,Remoção,AP,2006,0.0
Agropecuária,Remoção,AP,2007,0.0
Agropecuária,Remoção,AP,2008,0.0
Agropecuária,Remoção,AP,2009,0.0
Agropecuária,Remoção,AP,2010,0.0
Agropecuária,Remoção,AP,2011,0.0
Agropecuária,Remoção,AP,2012,0.0
Agropecuária,Remoção,AP,2013,0.0
Agropecuária,Remoção,AP,2014,0.0
Agropecuária,Remoção,AP,2015,0.0
Agropecuária,Remoção,AP,2016,0.0
Agropecuária,Remoção,AP,2017,0.0
Agropecuária,Remoção,AP,2018,0.0
Processos Industriais,Remoção,AP,2000,0.0
Processos Industriais,Remoção,AP,2001,0.0
Processos Industriais,Remoção,AP,2002,0.0
Processos Industriais,Remoção,AP,2003,0.0
Processos Industriais,Remoção,AP,2004,0.0
Processos Industriais,Remoção,AP,2005,0.0
Processos Industriais,Remoção,AP,2006,0.0
Processos Industriais,Remoção,AP,2007,0.0
Processos Industriais,Remoção,AP,2008,0.0
Processos Industriais,Remoção,AP,2009,0.0
Processos Industriais,Remoção,AP,2010,0.0
Processos Industriais,Remoção,AP,2011,0.0
Processos Industriais,Remoção,AP,2012,0.0
Processos Industriais,Remoção,AP,2013,0.0
Processos Industriais,Remoção,AP,2014,0.0
Processos Industriais,Remoção,AP,2015,0.0
Processos Industriais,Remoção,AP,2016,0.0
Processos Industriais,Remoção,AP,2017,0.0
Processos Industriais,Remoção,AP,2018,0.0
Resíduos ,Remoção,AP,2000,0.0
Resíduos ,Remoção,AP,2001,0.0
Resíduos ,Remoção,AP,2002,0.0
Resíduos ,Remoção,AP,2003,0.0
Resíduos ,Remoção,AP,2004,0.0
Resíduos ,Remoção,AP,2005,0.0
Resíduos ,Remoção,AP,2006,0.0
Resíduos ,Remoção,AP,2007,0.0
Resíduos ,Remoção,AP,2008,0.0
Resíduos ,Remoção,AP,2009,0.0
Resíduos ,Remoção,AP,2010,0.0
Resíduos ,Remoção,AP,2011,0.0
Resíduos ,Remoção,AP,2012,0.0
Resíduos ,Remoção,AP,2013,0.0
Resíduos ,Remoção,AP,2014,0.0
Resíduos ,Remoção,AP,2015,0.0
Resíduos ,Remoção,AP,2016,0.0
Resíduos ,Remoção,AP,2017,0.0
Resíduos ,Remoção,AP,2018,0.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2000,-7258952.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2001,-7461967.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2002,-7635239.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2003,-13683802.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2004,-13832741.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2005,-13870056.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2006,-13897429.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2007,-17585191.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2008,-17627727.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2009,-17670478.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2010,-17699910.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2011,-17736889.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2012,-17754945.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2013,-17765423.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2014,-17785510.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2015,-17810979.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2016,-17870497.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2017,-17818121.0
Mudança de Uso da Terra e Floresta,Remoção,AP,2018,-17871964.0
Energia,Emissão,BA,2000,11560878.582862083
Energia,Emissão,BA,2001,12358694.117571466
Energia,Emissão,BA,2002,11938343.213530896
Energia,Emissão,BA,2003,12062296.839211963
Energia,Emissão,BA,2004,13093754.24433238
Energia,Emissão,BA,2005,13586399.491748134
Energia,Emissão,BA,2006,13951590.939840082
Energia,Emissão,BA,2007,16702238.144846117
Energia,Emissão,BA,2008,18457852.904798992
Energia,Emissão,BA,2009,16511998.448518446
Energia,Emissão,BA,2010,17810154.372299902
Energia,Emissão,BA,2011,19009777.552055728
Energia,Emissão,BA,2012,21020617.113740657
Energia,Emissão,BA,2013,23930874.239323508
Energia,Emissão,BA,2014,25193080.965279415
Energia,Emissão,BA,2015,22753552.770565894
Energia,Emissão,BA,2016,20406086.81119825
Energia,Emissão,BA,2017,20169618.965433482
Energia,Emissão,BA,2018,19640173.970438197
Agropecuária,Emissão,BA,2000,23901545.808121104
Agropecuária,Emissão,BA,2001,24323211.346710347
Agropecuária,Emissão,BA,2002,23707219.507611863
Agropecuária,Emissão,BA,2003,24458245.06391488
Agropecuária,Emissão,BA,2004,25463391.931799747
Agropecuária,Emissão,BA,2005,25388463.529250212
Agropecuária,Emissão,BA,2006,25985485.80740284
Agropecuária,Emissão,BA,2007,26644764.77748707
Agropecuária,Emissão,BA,2008,26076779.554372866
Agropecuária,Emissão,BA,2009,24679440.38156178
Agropecuária,Emissão,BA,2010,25389180.873363856
Agropecuária,Emissão,BA,2011,25379330.51732203
Agropecuária,Emissão,BA,2012,23992509.09360303
Agropecuária,Emissão,BA,2013,25063549.327533502
Agropecuária,Emissão,BA,2014,25516231.847876158
Agropecuária,Emissão,BA,2015,25142825.059397396
Agropecuária,Emissão,BA,2016,23951444.79922865
Agropecuária,Emissão,BA,2017,23533869.264125317
Agropecuária,Emissão,BA,2018,23596024.512990776
Processos Industriais,Emissão,BA,2000,1192450.9095081754
Processos Industriais,Emissão,BA,2001,1024845.5523662642
Processos Industriais,Emissão,BA,2002,1075607.9225102672
Processos Industriais,Emissão,BA,2003,1324686.7102317421
Processos Industriais,Emissão,BA,2004,1330852.1237548182
Processos Industriais,Emissão,BA,2005,1458906.1444701497
Processos Industriais,Emissão,BA,2006,1343634.702853905
Processos Industriais,Emissão,BA,2007,1474039.289743691
Processos Industriais,Emissão,BA,2008,1555923.4496082675
Processos Industriais,Emissão,BA,2009,1235557.8010387728
Processos Industriais,Emissão,BA,2010,1438893.5356422607
Processos Industriais,Emissão,BA,2011,1463153.801735106
Processos Industriais,Emissão,BA,2012,1347484.6775332936
Processos Industriais,Emissão,BA,2013,1432394.4487171671
Processos Industriais,Emissão,BA,2014,1540158.085025466
Processos Industriais,Emissão,BA,2015,1533505.354186334
Processos Industriais,Emissão,BA,2016,1384212.9997842042
Processos Industriais,Emissão,BA,2017,1392331.4297810183
Processos Industriais,Emissão,BA,2018,1411656.3350901003
Resíduos ,Emissão,BA,2000,3075963.917000004
Resíduos ,Emissão,BA,2001,3247253.8790000025
Resíduos ,Emissão,BA,2002,3408313.941999998
Resíduos ,Emissão,BA,2003,3600425.403999997
Resíduos ,Emissão,BA,2004,3711877.867999997
Resíduos ,Emissão,BA,2005,3395840.562000001
Resíduos ,Emissão,BA,2006,3432523.2220000024
Resíduos ,Emissão,BA,2007,3955875.028999992
Resíduos ,Emissão,BA,2008,3981951.1659999937
Resíduos ,Emissão,BA,2009,4056155.9789999966
Resíduos ,Emissão,BA,2010,4092456.608999999
Resíduos ,Emissão,BA,2011,3985754.5390000036
Resíduos ,Emissão,BA,2012,4168292.877999995
Resíduos ,Emissão,BA,2013,4935361.469000001
Resíduos ,Emissão,BA,2014,5098027.352000002
Resíduos ,Emissão,BA,2015,5240815.041999985
Resíduos ,Emissão,BA,2016,5376904.898999995
Resíduos ,Emissão,BA,2017,5594348.782000005
Resíduos ,Emissão,BA,2018,5645480.586999987
Mudança de Uso da Terra e Floresta,Emissão,BA,2000,37881557.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2001,34503720.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2002,32948589.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2003,34608584.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2004,39625688.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2005,29483850.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2006,27381900.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2007,24762132.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2008,31862006.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2009,31228966.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2010,23374708.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2011,29173904.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2012,32523887.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2013,31503387.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2014,26006189.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2015,19002191.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2016,20974574.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2017,20945196.0
Mudança de Uso da Terra e Floresta,Emissão,BA,2018,17292824.0
Energia,Remoção,BA,2000,0.0
Energia,Remoção,BA,2001,0.0
Energia,Remoção,BA,2002,0.0
Energia,Remoção,BA,2003,0.0
Energia,Remoção,BA,2004,0.0
Energia,Remoção,BA,2005,0.0
Energia,Remoção,BA,2006,0.0
Energia,Remoção,BA,2007,0.0
Energia,Remoção,BA,2008,0.0
Energia,Remoção,BA,2009,0.0
Energia,Remoção,BA,2010,0.0
Energia,Remoção,BA,2011,0.0
Energia,Remoção,BA,2012,0.0
Energia,Remoção,BA,2013,0.0
Energia,Remoção,BA,2014,0.0
Energia,Remoção,BA,2015,0.0
Energia,Remoção,BA,2016,0.0
Energia,Remoção,BA,2017,0.0
Energia,Remoção,BA,2018,0.0
Agropecuária,Remoção,BA,2000,0.0
Agropecuária,Remoção,BA,2001,0.0
Agropecuária,Remoção,BA,2002,0.0
Agropecuária,Remoção,BA,2003,0.0
Agropecuária,Remoção,BA,2004,0.0
Agropecuária,Remoção,BA,2005,0.0
Agropecuária,Remoção,BA,2006,0.0
Agropecuária,Remoção,BA,2007,0.0
Agropecuária,Remoção,BA,2008,0.0
Agropecuária,Remoção,BA,2009,0.0
Agropecuária,Remoção,BA,2010,0.0
Agropecuária,Remoção,BA,2011,0.0
Agropecuária,Remoção,BA,2012,0.0
Agropecuária,Remoção,BA,2013,0.0
Agropecuária,Remoção,BA,2014,0.0
Agropecuária,Remoção,BA,2015,0.0
Agropecuária,Remoção,BA,2016,0.0
Agropecuária,Remoção,BA,2017,0.0
Agropecuária,Remoção,BA,2018,0.0
Processos Industriais,Remoção,BA,2000,0.0
Processos Industriais,Remoção,BA,2001,0.0
Processos Industriais,Remoção,BA,2002,0.0
Processos Industriais,Remoção,BA,2003,0.0
Processos Industriais,Remoção,BA,2004,0.0
Processos Industriais,Remoção,BA,2005,0.0
Processos Industriais,Remoção,BA,2006,0.0
Processos Industriais,Remoção,BA,2007,0.0
Processos Industriais,Remoção,BA,2008,0.0
Processos Industriais,Remoção,BA,2009,0.0
Processos Industriais,Remoção,BA,2010,0.0
Processos Industriais,Remoção,BA,2011,0.0
Processos Industriais,Remoção,BA,2012,0.0
Processos Industriais,Remoção,BA,2013,0.0
Processos Industriais,Remoção,BA,2014,0.0
Processos Industriais,Remoção,BA,2015,0.0
Processos Industriais,Remoção,BA,2016,0.0
Processos Industriais,Remoção,BA,2017,0.0
Processos Industriais,Remoção,BA,2018,0.0
Resíduos ,Remoção,BA,2000,0.0
Resíduos ,Remoção,BA,2001,0.0
Resíduos ,Remoção,BA,2002,0.0
Resíduos ,Remoção,BA,2003,0.0
Resíduos ,Remoção,BA,2004,0.0
Resíduos ,Remoção,BA,2005,0.0
Resíduos ,Remoção,BA,2006,0.0
Resíduos ,Remoção,BA,2007,0.0
Resíduos ,Remoção,BA,2008,0.0
Resíduos ,Remoção,BA,2009,0.0
Resíduos ,Remoção,BA,2010,0.0
Resíduos ,Remoção,BA,2011,0.0
Resíduos ,Remoção,BA,2012,0.0
Resíduos ,Remoção,BA,2013,0.0
Resíduos ,Remoção,BA,2014,0.0
Resíduos ,Remoção,BA,2015,0.0
Resíduos ,Remoção,BA,2016,0.0
Resíduos ,Remoção,BA,2017,0.0
Resíduos ,Remoção,BA,2018,0.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2000,-11557008.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2001,-12538004.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2002,-13465297.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2003,-14088666.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2004,-15025394.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2005,-15484537.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2006,-15952575.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2007,-18067635.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2008,-18569752.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2009,-19363767.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2010,-20161116.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2011,-20747221.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2012,-21625968.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2013,-22464366.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2014,-23664362.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2015,-23387058.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2016,-23506658.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2017,-23899593.0
Mudança de Uso da Terra e Floresta,Remoção,BA,2018,-24078797.0
Energia,Emissão,CE,2000,3428986.5219589374
Energia,Emissão,CE,2001,3478573.3389662765
Energia,Emissão,CE,2002,3708524.874412872
Energia,Emissão,CE,2003,3252465.053495715
Energia,Emissão,CE,2004,3450832.786338745
Energia,Emissão,CE,2005,3762990.5975156953
Energia,Emissão,CE,2006,3735570.300328355
Energia,Emissão,CE,2007,4263570.701814934
Energia,Emissão,CE,2008,4647311.565697241
Energia,Emissão,CE,2009,4890556.198609108
Energia,Emissão,CE,2010,6249818.895759032
Energia,Emissão,CE,2011,6261998.752651545
Energia,Emissão,CE,2012,7423503.385000895
Energia,Emissão,CE,2013,10989454.576647857
Energia,Emissão,CE,2014,14135199.249305088
Energia,Emissão,CE,2015,14066642.9456981
Energia,Emissão,CE,2016,12710390.91407093
Energia,Emissão,CE,2017,13559820.746776061
Energia,Emissão,CE,2018,11339399.577964606
Agropecuária,Emissão,CE,2000,6201910.5592530705
Agropecuária,Emissão,CE,2001,6054111.849632091
Agropecuária,Emissão,CE,2002,6158955.880601784
Agropecuária,Emissão,CE,2003,6256741.766071545
Agropecuária,Emissão,CE,2004,6365610.023428495
Agropecuária,Emissão,CE,2005,6376810.430750002
Agropecuária,Emissão,CE,2006,6607464.982018629
