uf,setor_bndes,ano,valor_contratado_reais,valor_desembolsado_reais,media_juros,media_prazo_carencia_meses,media_prazo_amortizacao_meses,valor_contratado_ajustado,valor_desembolsado_ajustado,pib,emissao_co2,num_empregados
AC,INDUSTRIA,2002,605515.2,612000.0,4.0,18.0,66.0,1195596.0,1208401.0,674487984.0,0.0,4177.0
AC,INDUSTRIA,2005,25059451.9,25712810.3,3.5,18.0,102.0,33504343.0,34377879.0,598244130.0,0.0,5122.0
AC,INDUSTRIA,2008,55073532.0,51807339.7,2.0,30.0,90.0,64184654.0,60378117.0,681922808.0,0.0,6731.0
AC,INFRAESTRUTURA,2004,11000000.0,0.0,4.0,18.0,96.0,15970592.0,0.0,,,
AC,INFRAESTRUTURA,2007,32048964.0,32110602.6,2.0,24.0,96.0,40890361.0,40969004.0,,,
AC,INFRAESTRUTURA,2008,60759000.0,60936725.7,2.0,30.0,162.0,70810700.0,71017828.0,,,
AC,INFRAESTRUTURA,2020,99146000.0,0.0,3.22,12.0,153.0,47761606.0,0.0,,,
AL,AGROPECUARIA,2014,12350000.0,12350000.0,2.0,36.0,84.0,9962536.0,9962536.0,3044846175.0,4096884.3,8886.0
AL,INDUSTRIA,2010,524711000.0,515924907.5,2.33,28.3,76.3,524711000.0,515924908.0,4708284786.0,242707.0,110487.0
AL,INDUSTRIA,2011,85272847.0,85609704.5,2.43,21.0,78.0,82618512.0,82942843.0,6010281704.0,254230.2,112755.0
AL,INDUSTRIA,2013,310544000.0,310503000.0,2.58,16.5,78.5,271373073.0,271337245.0,4713670123.0,294581.9,98978.0
AL,INDUSTRIA,2014,33232000.0,28004096.8,3.91,16.3,91.7,26807695.0,22590433.0,4385624670.0,299536.9,91221.0
AL,INDUSTRIA,2015,25678000.0,24444242.6,4.44,12.0,72.0,18739068.0,17838707.0,4409744082.0,210353.4,86048.0
AL,INFRAESTRUTURA,2002,51475000.0,52744954.6,2.9,30.0,120.0,106844365.0,109480353.0,,,
AL,INFRAESTRUTURA,2003,91383653.3,98025890.9,1.0,10.0,24.0,141298258.0,151568548.0,,,
AL,INFRAESTRUTURA,2005,12216000.0,11922045.2,2.75,9.0,72.0,16484794.0,16088120.0,,,
AL,INFRAESTRUTURA,2010,2363755.5,2277454.5,3.2,3.0,60.0,2438922.0,2349877.0,,,
AL,INFRAESTRUTURA,2019,284845600.0,200000000.0,2.21,18.0,220.0,168968820.0,118638883.0,,,
AL,INFRAESTRUTURA,2020,491429000.0,0.0,2.26,42.0,197.0,283604565.0,0.0,,,
AM,INDUSTRIA,2002,35894000.8,35868918.2,3.33,16.0,56.0,74503579.0,74451516.0,14761990752.0,233222.7,66444.0
AM,INDUSTRIA,2005,85044899.0,85349534.2,5.33,12.0,12.0,114116322.0,114525124.0,17595737515.0,232446.0,105069.0
AM,INDUSTRIA,2006,63000000.0,63087644.8,4.0,12.0,24.0,84451294.0,84568781.0,19981697365.0,233654.6,108473.0
AM,INDUSTRIA,2008,18368000.0,18376613.3,3.8,18.0,18.0,21406721.0,21416759.0,18769937258.0,281970.1,119739.0
AM,INDUSTRIA,2010,84100000.0,84100000.0,2.18,24.0,66.0,90400518.0,90400518.0,21495795175.0,261072.1,125994.0
AM,INDUSTRIA,2012,30313000.0,29200000.0,2.42,16.0,64.0,26751436.0,25769206.0,19592774500.0,282678.1,139305.0
AM,INDUSTRIA,2013,228266810.0,224418713.1,2.13,15.4,54.9,196508960.0,193233868.0,20222782091.0,277978.1,148817.0
AM,INDUSTRIA,2014,70600000.0,70600388.3,1.07,24.0,60.0,58146395.0,58146715.0,18283808665.0,229952.7,140466.0
AM,INFRAESTRUTURA,2002,52882308.9,55946797.8,5.21,18.6,178.8,100489285.0,106445784.0,,,
AM,INFRAESTRUTURA,2004,65983096.6,46888826.9,5.08,22.5,180.0,92156161.0,65487904.0,,,
AM,INFRAESTRUTURA,2005,803915427.4,803717531.9,4.2,16.5,135.2,1080561316.0,1080296731.0,,,
AM,INFRAESTRUTURA,2006,15312440.7,15249808.5,3.7,12.0,180.0,20186570.0,20104001.0,,,
AM,INFRAESTRUTURA,2007,2489500000.0,2491252385.3,1.96,38.0,46.0,2990873736.0,2992979044.0,,,
AM,INFRAESTRUTURA,2008,400000000.0,400912120.3,3.0,36.0,84.0,458797938.0,459844135.0,,,
AM,INFRAESTRUTURA,2009,80000000.0,80070152.3,3.41,18.0,126.0,87853275.0,87930321.0,,,
AM,INFRAESTRUTURA,2010,879428000.0,879428000.0,2.38,11.0,65.0,954036883.0,954036883.0,,,
AM,INFRAESTRUTURA,2012,237378794.0,214979235.1,2.5,30.0,92.8,215327733.0,195430265.0,,,
AM,INFRAESTRUTURA,2013,35011000.0,29126164.5,3.28,6.0,136.0,29283742.0,24361574.0,,,
AM,INFRAESTRUTURA,2014,178864100.0,179939157.6,2.75,24.0,124.8,145182379.0,146054993.0,,,
AM,INFRAESTRUTURA,2018,30000000.0,30000000.0,2.25,24.0,36.0,19387242.0,19387242.0,,,
AM,INFRAESTRUTURA,2019,51337615.8,21243347.5,3.38,36.0,180.0,31392337.0,12990052.0,,,
AM,INFRAESTRUTURA,2020,77059656.9,0.0,2.97,24.0,216.0,43789463.0,0.0,,,
AP,INDUSTRIA,2007,431535057.7,425270038.7,4.23,30.0,66.0,536801874.0,529008593.0,624305588.0,0.0,5651.0
AP,INFRAESTRUTURA,2007,90372825.6,73601006.5,3.9,30.0,66.0,112417986.0,91554921.0,,,
AP,INFRAESTRUTURA,2012,653221104.8,630208798.4,2.93,12.1,187.8,577569615.0,557122726.0,,,
AP,INFRAESTRUTURA,2014,504100000.0,491547589.7,1.41,34.0,184.0,409173429.0,398984751.0,,,
AP,INFRAESTRUTURA,2018,242185.4,0.0,8.5,3.0,54.0,164412.0,0.0,,,
BA,AGROPECUARIA,2002,51260301.9,48498157.7,8.44,38.2,79.5,104510453.0,99305043.0,12561355724.0,56655808.5,67210.0
BA,AGROPECUARIA,2003,2380024.0,2418273.4,4.0,36.0,72.0,3751902.0,3812199.0,12674225723.0,59066829.1,72086.0
BA,AGROPECUARIA,2005,6187444.3,6200000.0,3.5,24.0,60.0,8289264.0,8306085.0,11122590340.0,54872313.5,84369.0
BA,AGROPECUARIA,2012,400684000.0,301499822.4,2.26,84.0,24.0,362101088.0,271736967.0,10929642743.0,56516396.1,89652.0
BA,INDUSTRIA,2002,312996029.0,338064879.9,2.62,19.7,63.7,617292046.0,667158111.0,22508051979.0,1075607.9,142462.0
BA,INDUSTRIA,2003,16478038.5,16633246.6,4.07,18.0,69.4,25706758.0,25942694.0,23341294693.0,1324686.7,151674.0
BA,INDUSTRIA,2004,1607872876.2,1583892605.5,2.66,38.4,60.6,2424435480.0,2388232003.0,26528210116.0,1330852.1,166463.0
BA,INDUSTRIA,2005,781357926.8,765298594.0,3.73,18.5,54.0,1044206394.0,1022742176.0,28788922854.0,1458906.1,178273.0
BA,INDUSTRIA,2006,1825014037.1,1795863038.8,2.09,54.9,54.5,2427703460.0,2389279595.0,27863970820.0,1343634.7,197037.0
BA,INDUSTRIA,2007,487276772.0,470070526.5,1.59,17.1,58.3,606737886.0,585639312.0,28374185035.0,1474039.3,215882.0
BA,INDUSTRIA,2008,722790855.8,779664874.7,3.8,13.8,43.2,823934201.0,886515363.0,30071695855.0,1555923.4,224140.0
BA,INDUSTRIA,2009,226265637.0,180875855.8,2.62,15.0,73.5,250631276.0,200363929.0,32827594700.0,1235557.8,238084.0
BA,INDUSTRIA,2010,176457301.7,161663313.9,2.73,16.0,61.2,190124810.0,174036215.0,36739895073.0,1438893.5,255774.0
BA,INDUSTRIA,2012,2448873779.5,2594976516.2,2.38,20.2,63.9,2191952906.0,2322113254.0,30055663851.0,1347484.7,265741.0
BA,INDUSTRIA,2013,979994000.2,843391154.2,2.48,18.5,56.4,837372482.0,720942390.0,29015289594.0,1432394.4,267665.0
BA,INDUSTRIA,2014,356432485.0,320593139.2,3.21,27.5,47.2,289232833.0,260085685.0,30350637698.0,1540158.1,267516.0
BA,INDUSTRIA,2015,219847724.2,155189042.5,3.18,26.0,55.0,174756210.0,123248251.0,32759140355.0,1533505.4,257770.0
BA,INDUSTRIA,2016,19340000.0,9329957.4,2.26,84.0,24.0,13303202.0,6417699.0,34325906693.0,1384213.0,247766.0
BA,INDUSTRIA,2017,251292000.0,183010619.8,2.1,48.0,42.0,174208319.0,126652201.0,32432703576.0,1392331.4,248991.0
BA,INDUSTRIA,2018,10427200.0,5026000.0,3.53,24.0,72.0,6738488.0,3248009.0,,1411656.3,255229.0
BA,INFRAESTRUTURA,2002,736759637.5,746143638.9,2.38,22.2,82.8,1378810674.0,1398022557.0,,,
BA,INFRAESTRUTURA,2003,351748214.4,352026670.0,2.71,15.9,114.1,552951479.0,553368475.0,,,
BA,INFRAESTRUTURA,2005,202313123.0,171262913.1,4.42,4.8,80.0,272869980.0,230837630.0,,,
BA,INFRAESTRUTURA,2006,1460297690.8,1321344274.4,3.9,11.8,35.4,1891792811.0,1711909811.0,,,
BA,INFRAESTRUTURA,2007,4513811638.1,4509197224.2,2.52,13.5,66.0,5423032356.0,5417488727.0,,,
BA,INFRAESTRUTURA,2008,36401111.0,36343097.8,3.13,27.3,151.3,43020041.0,42942774.0,,,
BA,INFRAESTRUTURA,2009,516107480.6,484837204.4,2.43,20.5,125.0,571224563.0,536593280.0,,,
BA,INFRAESTRUTURA,2010,444240000.0,434929999.9,2.92,14.5,30.5,447554122.0,438044081.0,,,
BA,INFRAESTRUTURA,2011,1596905343.0,1577555342.2,1.88,20.7,162.2,1546638616.0,1527747900.0,,,
BA,INFRAESTRUTURA,2012,2314834545.8,1877547452.9,2.74,19.4,109.6,2060308181.0,1673876317.0,,,
BA,INFRAESTRUTURA,2013,2116724500.0,1861496542.4,3.42,22.1,78.1,1840909364.0,1618453582.0,,,
BA,INFRAESTRUTURA,2014,2394120132.9,1813205276.1,2.68,14.2,176.0,1946313796.0,1474783438.0,,,
BA,INFRAESTRUTURA,2015,3448833450.9,3459098268.8,2.13,8.3,194.4,2555214543.0,2562708615.0,,,
BA,INFRAESTRUTURA,2016,572016333.3,566852907.4,2.74,11.3,185.9,393989854.0,390422625.0,,,
BA,INFRAESTRUTURA,2017,4086530246.0,4027325788.4,2.27,17.5,189.0,2818047457.0,2776673906.0,,,
BA,INFRAESTRUTURA,2018,3402873613.5,2454109486.5,2.16,12.9,169.3,2215906436.0,1609296314.0,,,
BA,INFRAESTRUTURA,2019,2314519563.2,2305761642.1,2.53,4.6,176.2,1420644079.0,1415359519.0,,,
BA,INFRAESTRUTURA,2020,3749733000.0,1190958801.9,2.35,17.4,216.6,2004357196.0,664080825.0,,,
CE,AGROPECUARIA,2002,2149851.0,2194069.8,4.0,18.0,78.0,3900419.0,3980644.0,3581175244.0,30778625.9,16148.0
CE,AGROPECUARIA,2017,28726923.1,28750686.4,4.32,24.0,36.0,20093888.0,20110510.0,4583313238.0,9055321.4,23330.0
CE,INDUSTRIA,2002,76515864.6,80607377.0,5.33,13.4,23.0,150588527.0,158344225.0,10774651871.0,542986.8,164373.0
CE,INDUSTRIA,2003,8313000.0,8354879.0,6.0,14.3,45.7,13203784.0,13270303.0,10144264905.0,458632.2,173093.0
CE,INDUSTRIA,2004,35000000.0,35044060.0,3.5,12.0,12.0,47964427.0,48024807.0,11526821614.0,488368.5,185844.0
CE,INDUSTRIA,2005,77965000.0,78215753.2,5.33,12.0,12.0,104435361.0,104771314.0,11141282405.0,534959.5,190027.0
CE,INDUSTRIA,2006,2549763.9,2497572.0,2.53,18.0,48.0,3403583.0,3333914.0,11854859695.0,545439.8,205879.0
CE,INDUSTRIA,2007,133991277.7,134075584.2,1.95,15.6,57.6,161875285.0,161974165.0,12052018616.0,601525.2,217373.0
CE,INDUSTRIA,2009,70000000.0,70000000.0,3.5,12.0,24.0,77926200.0,77926200.0,14208540414.0,649849.8,246438.0
CE,INDUSTRIA,2010,16570000.0,2900000.0,1.88,18.0,66.0,18117310.0,3170802.0,15177895746.0,670865.3,261198.0
CE,INDUSTRIA,2012,11050000.0,10225000.0,1.82,18.0,52.0,9912854.0,9172753.0,15233686655.0,769172.5,268323.0
CE,INDUSTRIA,2014,233440000.0,168371651.6,2.62,25.0,68.5,188659463.0,136048933.0,15653413104.0,996455.7,276950.0
CE,INDUSTRIA,2015,2319930868.9,2422762830.0,1.55,21.3,124.0,1813107459.0,1893474249.0,15375087768.0,1067543.5,260682.0
CE,INDUSTRIA,2016,12165000.0,3649500.0,3.2,24.0,60.0,8777861.0,2633358.0,14833948440.0,1036862.6,244056.0
CE,INDUSTRIA,2017,115607000.0,112905611.7,3.06,14.6,58.3,80834084.0,78951998.0,13585657365.0,1011718.0,237776.0
CE,INDUSTRIA,2020,2433900.0,2433900.0,1.34,24.0,36.0,1179098.0,1179098.0,,,
CE,INDUSTRIA,2021,1609000.0,0.0,1.34,24.0,36.0,738381.0,0.0,,,
CE,INFRAESTRUTURA,2002,329733124.2,346251944.2,2.0,32.4,67.8,681920390.0,715970611.0,,,
CE,INFRAESTRUTURA,2003,158587000.0,234909090.4,5.14,13.0,25.9,251888441.0,373113085.0,,,
CE,INFRAESTRUTURA,2004,83525000.0,80030830.2,5.5,12.0,42.0,122852419.0,117713034.0,,,
CE,INFRAESTRUTURA,2005,144045020.0,137152219.2,1.5,34.0,114.0,193603665.0,184339397.0,,,
CE,INFRAESTRUTURA,2006,88564138.0,84601014.6,2.0,27.0,93.0,117395087.0,112141819.0,,,
CE,INFRAESTRUTURA,2008,402233927.5,359282059.0,3.41,20.0,104.6,461226599.0,411171172.0,,,
CE,INFRAESTRUTURA,2009,1944378024.0,1937305977.2,2.33,21.9,142.5,2159735969.0,2151863402.0,,,
CE,INFRAESTRUTURA,2010,1034258056.9,1015925971.0,2.56,26.1,101.6,1064584735.0,1045926744.0,,,
CE,INFRAESTRUTURA,2011,480101000.0,456771035.2,3.56,17.3,161.9,468705541.0,445929323.0,,,
CE,INFRAESTRUTURA,2012,549567800.0,549567799.7,2.08,15.5,118.5,494803908.0,494803908.0,,,
CE,INFRAESTRUTURA,2013,397900248.1,372277642.6,1.62,8.1,151.8,345118132.0,322877077.0,,,
CE,INFRAESTRUTURA,2014,2550522410.9,1802780585.4,1.93,7.8,184.5,2098489464.0,1483775014.0,,,
CE,INFRAESTRUTURA,2015,1087122854.0,1043384800.8,3.16,11.7,146.8,810710818.0,777851678.0,,,
CE,INFRAESTRUTURA,2016,834385000.0,803880687.3,1.89,11.2,190.8,578466834.0,557403858.0,,,
CE,INFRAESTRUTURA,2017,791225000.0,791060223.1,2.43,3.7,190.9,537261312.0,537149429.0,,,
CE,INFRAESTRUTURA,2018,26800000.0,26818636.4,3.0,18.0,42.0,17660157.0,17672729.0,,,
CE,INFRAESTRUTURA,2019,205226572.0,152636269.0,2.02,3.4,161.4,123803743.0,91889835.0,,,
DF,AGROPECUARIA,2010,30000000.0,30000000.0,5.54,12.0,24.0,32494407.0,32494407.0,327804575.0,583148.4,6570.0
DF,INDUSTRIA,2005,25000000.0,25164732.9,9.0,12.0,12.0,33877799.0,34101031.0,7773817003.0,860828.8,35223.0
DF,INDUSTRIA,2018,34909000.0,20000000.0,1.55,24.0,1.0,22402840.0,12834994.0,,910240.7,44363.0
DF,INFRAESTRUTURA,2002,310334000.0,300747069.0,6.5,0.0,62.6,535252455.0,518717274.0,,,
DF,INFRAESTRUTURA,2004,1885585592.1,1850161376.9,4.28,16.7,107.3,2678093199.0,2627715004.0,,,
DF,INFRAESTRUTURA,2006,1954335625.0,1962156022.3,3.97,30.0,60.0,2537994054.0,2548149998.0,,,
DF,INFRAESTRUTURA,2009,260318000.0,257304983.2,1.9,30.0,162.0,289637367.0,286284997.0,,,
DF,INFRAESTRUTURA,2013,799152640.6,795375217.3,2.08,12.0,57.8,702881639.0,699559268.0,,,
DF,INFRAESTRUTURA,2014,1035403151.6,875950064.2,3.71,33.0,129.6,857903863.0,725682633.0,,,
DF,INFRAESTRUTURA,2017,150000000.0,150000000.0,3.14,26.0,166.0,102674205.0,102674205.0,,,
ES,AGROPECUARIA,2010,6176000.0,6101862.4,4.1,22.5,67.5,6505568.0,6427475.0,2243197189.0,7587269.5,29475.0
ES,INDUSTRIA,2003,121234541.2,123331593.9,4.08,14.3,64.0,187453979.0,190696462.0,15500106258.0,5785184.4,95637.0
ES,INDUSTRIA,2005,84231288.4,84438957.8,3.93,34.4,25.9,113190997.0,113470066.0,20318169116.0,5550614.5,114186.0
ES,INDUSTRIA,2006,971242621.5,969656070.8,1.53,29.3,98.0,1261302290.0,1259241920.0,22627303844.0,5716187.0,122875.0
ES,INDUSTRIA,2007,63981000.0,63493747.8,1.9,12.0,57.6,80262236.0,79652050.0,23778369842.0,8034710.6,126389.0
ES,INDUSTRIA,2008,958727089.3,835285740.4,2.41,33.0,83.0,1049648369.0,914592151.0,25887972073.0,5938958.2,130824.0
ES,INDUSTRIA,2009,113767000.0,92173302.5,4.5,26.6,61.7,126452052.0,102450652.0,19436757117.0,7481569.6,134680.0
ES,INDUSTRIA,2010,315491939.0,279092452.7,2.48,25.6,52.9,336005991.0,297352067.0,26949550397.0,8184442.7,139099.0
ES,INDUSTRIA,2012,43507000.0,34905000.0,4.0,15.0,60.0,39149260.0,31359991.0,35017542479.0,7620945.3,147407.0
ES,INDUSTRIA,2013,127202585.0,116321584.9,4.74,11.5,58.0,109050379.0,99637027.0,31448377706.0,8386841.7,149596.0
ES,INDUSTRIA,2014,24900000.0,23073000.0,6.0,6.0,60.0,20466770.0,18965052.0,31508920313.0,8314952.0,152288.0
ES,INDUSTRIA,2018,10000000.0,10016855.0,5.07,12.0,48.0,6793653.0,6805104.0,,10720190.8,133304.0
ES,INFRAESTRUTURA,2002,229341428.5,236496200.7,2.17,18.6,59.2,475748707.0,490590654.0,,,
ES,INFRAESTRUTURA,2003,42714463.2,46512713.7,1.0,9.0,24.0,65321918.0,71130466.0,,,
ES,INFRAESTRUTURA,2004,14392336.0,10416459.6,3.5,24.0,72.0,20346098.0,14725498.0,,,
ES,INFRAESTRUTURA,2005,901000000.0,908997739.5,3.35,26.0,42.5,1211710061.0,1222481955.0,,,
ES,INFRAESTRUTURA,2006,282712600.0,286015344.4,3.72,28.8,128.0,378591513.0,383018398.0,,,
ES,INFRAESTRUTURA,2007,50965164.0,48611021.5,2.87,12.0,80.0,61229311.0,58401055.0,,,
ES,INFRAESTRUTURA,2008,242539418.7,125746168.0,2.6,32.8,104.6,272842901.0,144129806.0,,,
ES,INFRAESTRUTURA,2009,727537362.4,658377297.1,3.25,24.6,117.7,809220364.0,732244689.0,,,
ES,INFRAESTRUTURA,2010,199577364.0,154044977.0,2.78,25.8,111.2,210227367.0,162265244.0,,,
ES,INFRAESTRUTURA,2011,98821991.0,41817766.9,2.17,18.1,72.0,93951566.0,39758281.0,,,
ES,INFRAESTRUTURA,2012,57162600.0,57042698.6,2.51,48.0,102.0,53057624.0,52946334.0,,,
ES,INFRAESTRUTURA,2014,270924000.0,249592720.0,3.03,20.0,73.2,218549818.0,201342233.0,,,
ES,INFRAESTRUTURA,2017,354078000.0,174101000.0,2.96,13.3,50.0,246280009.0,121096469.0,,,
ES,INFRAESTRUTURA,2018,404898593.0,120981516.8,2.33,39.0,195.0,257057974.0,76457730.0,,,
ES,INFRAESTRUTURA,2020,570580500.0,32676334.2,3.05,52.3,206.7,329734948.0,18463673.0,,,
GO,AGROPECUARIA,2002,15159610.0,16151360.7,4.5,18.0,60.0,27503687.0,29302994.0,9596387350.0,76684028.1,48155.0
GO,AGROPECUARIA,2007,13190000.0,13238144.6,2.78,84.0,84.0,16989672.0,17051685.0,7301351412.0,63339654.5,68832.0
GO,AGROPECUARIA,2010,29464800.0,29395173.0,3.19,24.0,56.0,31914707.0,31839291.0,10376549298.0,67392756.7,81696.0
GO,AGROPECUARIA,2013,63560000.0,63560000.0,3.64,18.0,54.0,55545244.0,55545244.0,13081509381.0,70150781.1,89977.0
GO,AGROPECUARIA,2020,164612457.4,46501457.4,2.51,36.0,153.6,82601834.0,25704218.0,,,
GO,AGROPECUARIA,2021,15132000.0,0.0,2.09,36.0,156.0,6733503.0,0.0,,,
GO,INDUSTRIA,2002,8603000.0,8740656.8,4.33,10.0,52.0,17758643.0,18043582.0,16598442379.0,269929.7,124302.0
GO,INDUSTRIA,2003,19351572.0,18443128.6,3.55,6.0,72.0,29921580.0,28516937.0,16801344045.0,241248.0,130284.0
GO,INDUSTRIA,2004,79655109.1,81210485.1,6.42,18.0,62.0,114079541.0,116307101.0,18689254741.0,264102.6,145629.0
GO,INDUSTRIA,2005,376651706.0,369891843.4,3.08,15.1,59.6,507014372.0,498057551.0,18868590198.0,292503.8,155351.0
GO,INDUSTRIA,2006,391481168.2,390215267.2,2.51,23.0,64.6,517814870.0,516159174.0,19853703296.0,282301.9,173567.0
GO,INDUSTRIA,2007,1194858300.0,1059218291.0,2.86,23.5,81.5,1483959860.0,1317209806.0,22786206886.0,307413.4,192444.0
GO,INDUSTRIA,2008,2303716404.2,2214212497.9,3.61,12.9,79.2,2552563073.0,2453128987.0,23446549099.0,382258.4,200984.0
GO,INDUSTRIA,2009,1627631001.4,1579028153.8,3.95,36.3,83.9,1795443507.0,1741119427.0,24710793179.0,422567.9,204695.0
GO,INDUSTRIA,2010,491050131.7,392631247.9,3.99,17.8,59.5,534872736.0,428366832.0,26426091170.0,476771.7,221289.0
GO,INDUSTRIA,2011,363008213.0,297614862.8,2.68,24.9,68.3,345667155.0,283502678.0,26143697450.0,501258.5,242141.0
GO,INDUSTRIA,2012,340983756.0,223750567.2,4.51,25.0,57.1,305645643.0,201532548.0,27158039827.0,575799.0,255958.0
GO,INDUSTRIA,2013,324035391.0,163749472.6,3.43,14.2,63.2,273819192.0,139757286.0,27426391486.0,594164.1,268777.0
GO,INDUSTRIA,2014,315511279.3,297654227.2,4.24,16.0,61.1,256354315.0,241908939.0,25688475298.0,582407.9,271911.0
GO,INDUSTRIA,2015,279800000.0,278726791.5,4.37,10.3,57.6,212284184.0,211494753.0,25927672865.0,477809.5,259303.0
GO,INDUSTRIA,2016,36222815.0,33617794.1,3.7,18.0,54.0,24940310.0,23148665.0,23594273859.0,385236.2,245403.0
GO,INDUSTRIA,2017,20000000.0,20020915.5,4.6,18.0,42.0,13911060.0,13925608.0,22690724717.0,535102.8,248681.0
GO,INDUSTRIA,2018,108387000.0,92453024.9,3.36,27.8,101.2,73116135.0,62367330.0,,617845.7,245798.0
GO,INDUSTRIA,2020,499686000.0,0.0,3.22,37.7,149.1,244431418.0,0.0,,,
GO,INFRAESTRUTURA,2002,652116397.7,648250971.7,2.61,14.8,78.2,1178799406.0,1171995956.0,,,
GO,INFRAESTRUTURA,2003,293769717.1,296906112.9,3.78,18.4,108.9,450316723.0,455133894.0,,,
GO,INFRAESTRUTURA,2004,70976198.8,71293770.2,3.67,19.0,114.2,100266339.0,100717861.0,,,
GO,INFRAESTRUTURA,2005,78254700.0,79362621.8,3.5,19.0,144.0,106238264.0,107742374.0,,,
GO,INFRAESTRUTURA,2006,492784560.0,490562898.0,3.61,24.3,116.9,653936672.0,651084756.0,,,
GO,INFRAESTRUTURA,2007,311605000.0,307048519.1,2.47,23.2,132.2,383348212.0,377673053.0,,,
GO,INFRAESTRUTURA,2008,1446107000.0,1381999396.4,2.19,24.7,179.9,1611945387.0,1541113234.0,,,
GO,INFRAESTRUTURA,2009,707390400.0,705595746.8,2.33,11.4,155.0,783464550.0,781466214.0,,,
GO,INFRAESTRUTURA,2010,153498206.0,141875000.0,2.58,4.0,121.2,165451879.0,153104329.0,,,
GO,INFRAESTRUTURA,2011,70910000.0,52402606.9,2.28,23.8,119.9,67645941.0,50035469.0,,,
GO,INFRAESTRUTURA,2012,147500000.0,147500000.0,2.36,6.7,184.0,134933114.0,134933114.0,,,
GO,INFRAESTRUTURA,2013,16176000.0,15940000.0,2.75,2.0,139.0,13529856.0,13332462.0,,,
GO,INFRAESTRUTURA,2014,71165500.0,67864166.6,3.83,20.0,126.9,57895628.0,55189757.0,,,
GO,INFRAESTRUTURA,2015,49478000.0,49579366.8,3.4,27.0,240.0,36836663.0,36912132.0,,,
GO,INFRAESTRUTURA,2016,133133000.0,133211768.1,2.18,16.0,198.0,91040849.0,91090227.0,,,
GO,INFRAESTRUTURA,2018,20677600.0,9906255.5,1.3,34.0,12.0,13869759.0,6644745.0,,,
GO,INFRAESTRUTURA,2021,13342587.0,0.0,2.45,36.0,132.0,6266066.0,0.0,,,
IE,AGROPECUARIA,2002,42055526.0,39194783.1,3.5,10.0,60.0,83039089.0,77390521.0,,,
IE,AGROPECUARIA,2003,55374565.8,55593578.6,3.63,7.5,55.5,85493418.0,85831510.0,,,
IE,AGROPECUARIA,2004,12668000.0,12668000.0,3.0,18.0,102.0,18142711.0,18142711.0,,,
IE,AGROPECUARIA,2005,6018000.0,5368341.9,5.5,18.0,66.0,8088491.0,7215318.0,,,
IE,AGROPECUARIA,2007,123745016.6,122339242.3,2.82,74.4,33.6,154525652.0,152725107.0,,,
IE,AGROPECUARIA,2008,343330000.0,356680301.4,2.24,22.0,50.0,376855452.0,391499830.0,,,
IE,AGROPECUARIA,2010,312255109.0,292684901.2,2.56,93.6,19.2,322424436.0,302217155.0,,,
IE,AGROPECUARIA,2011,59086000.0,31674166.1,2.55,84.0,24.0,57683560.0,30922361.0,,,
IE,AGROPECUARIA,2012,451475000.0,364913006.9,2.45,51.5,48.5,409352580.0,329683224.0,,,
IE,AGROPECUARIA,2013,876635000.0,696242451.8,2.27,63.9,35.2,755438075.0,598674369.0,,,
IE,AGROPECUARIA,2014,31340000.0,31340000.0,4.75,24.0,96.0,25586676.0,25586676.0,,,
IE,AGROPECUARIA,2015,228075000.0,141522337.3,1.96,82.3,25.7,171284286.0,106309269.0,,,
IE,AGROPECUARIA,2016,34011000.0,29040000.0,8.75,18.0,84.0,23831267.0,20348122.0,,,
IE,AGROPECUARIA,2017,63837847.0,63454635.6,6.33,25.7,60.0,44492840.0,44224792.0,,,
IE,AGROPECUARIA,2018,61021000.0,59570924.0,7.38,19.5,106.5,39023890.0,38082043.0,,,
IE,AGROPECUARIA,2019,45371850.0,36734844.6,7.0,24.0,96.0,28878213.0,23380944.0,,,
IE,AGROPECUARIA,2020,17954000.0,5224000.0,2.17,18.0,66.0,9309434.0,2708727.0,,,
IE,AGROPECUARIA,2021,45863600.0,0.0,2.03,24.0,96.0,19314165.0,0.0,,,
IE,INDUSTRIA,2002,126148966.3,143934977.1,2.83,14.0,56.0,249204303.0,284324500.0,,,
IE,INDUSTRIA,2003,55625895.4,56861676.7,4.96,24.0,54.0,86009280.0,87920056.0,,,
IE,INDUSTRIA,2004,196811083.2,200524257.3,4.02,17.4,62.7,285373488.0,290917593.0,,,
IE,INDUSTRIA,2005,1024659148.7,1030376549.0,3.42,29.0,53.0,1378067614.0,1385755422.0,,,
IE,INDUSTRIA,2006,2039055356.9,1988498671.1,2.38,25.8,58.8,2686851089.0,2620369039.0,,,
IE,INDUSTRIA,2007,1024342509.7,1024550668.8,2.59,14.5,66.6,1272460590.0,1272495875.0,,,
IE,INDUSTRIA,2008,3688999753.2,3137269854.3,2.55,18.5,64.6,4087672411.0,3478673203.0,,,
IE,INDUSTRIA,2009,12220596222.0,12007031509.0,2.96,30.9,56.2,13588423108.0,13350995342.0,,,
IE,INDUSTRIA,2010,3145685740.2,2844174516.8,3.1,26.6,67.9,3348946497.0,3031314196.0,,,
IE,INDUSTRIA,2011,2986371521.2,2867615838.3,2.84,19.7,57.2,2874770873.0,2759856030.0,,,
IE,INDUSTRIA,2012,2508900905.1,1978318512.0,2.45,19.8,57.4,2253059062.0,1778939393.0,,,
