uf,setor_bndes,porte_do_cliente,ano,valor_contratado_reais,valor_desembolsado_reais,valor_contratado_ajustado,valor_desembolsado_ajustado,media_juros,media_prazo_carencia_meses,media_prazo_amortizacao_meses,num_empregados
SP,INDUSTRIA,GRANDE,2010,2555657017.7,2540039461.7,2724112426.0,2708023512.0,3.13,17.1,54.7,920209.0
SP,INDUSTRIA,GRANDE,2011,4639900849.9,4488573827.8,4498715347.0,4350856255.0,3.5,20.6,76.1,951255.0
SP,INDUSTRIA,GRANDE,2012,2022904097.4,1955121088.8,1840045801.0,1777063178.0,2.71,21.8,68.2,933411.0
SP,INDUSTRIA,GRANDE,2013,5051360083.2,4816340184.7,4280838252.0,4081422039.0,2.74,20.0,81.8,941342.0
SP,INDUSTRIA,GRANDE,2014,2863354901.3,2693572109.4,2354253254.0,2216542509.0,3.13,21.7,57.9,899721.0
SP,INDUSTRIA,GRANDE,2015,748872850.0,627697975.6,576520742.0,483412783.0,2.75,22.4,57.9,809950.0
SP,INDUSTRIA,GRANDE,2016,660371164.2,610944447.3,460974671.0,426192533.0,2.41,20.4,59.0,749834.0
SP,INDUSTRIA,GRANDE,2017,518127305.9,338564917.9,358014881.0,234136969.0,2.76,20.5,66.9,737504.0
SP,INDUSTRIA,GRANDE,2018,2865743496.4,2335989427.6,1859836301.0,1517529045.0,3.0,24.6,91.4,734995.0
SP,INDUSTRIA,GRANDE,2019,528798440.0,306235720.0,322765256.0,187578015.0,3.05,27.7,77.8,741404.0
SP,INDUSTRIA,GRANDE,2020,902872190.4,684701865.2,527706980.0,399764124.0,2.38,30.1,75.8,
SP,INDUSTRIA,MEDIA,2002,29003231.9,30501814.2,54789197.0,57617708.0,3.1,24.0,45.0,597328.0
SP,INDUSTRIA,MEDIA,2004,19104278.1,19136430.5,26225016.0,26269095.0,4.5,12.0,52.0,655260.0
SP,INDUSTRIA,MEDIA,2005,53740414.0,43172443.7,72573530.0,58220644.0,5.72,15.3,44.0,683641.0
SP,INDUSTRIA,MEDIA,2006,19490000.0,19673381.7,25818447.0,26058803.0,2.8,12.6,64.2,728791.0
SP,INDUSTRIA,MEDIA,2007,9830000.0,9844318.2,12227888.0,12245699.0,6.3,24.0,84.0,773811.0
SP,INDUSTRIA,MEDIA,2009,31202320.5,29703741.5,34512498.0,32852353.0,2.32,22.0,67.0,780248.0
SP,INDUSTRIA,MEDIA,2011,46113246.0,46113246.0,44322755.0,44322755.0,3.26,28.8,88.8,834259.0
SP,INDUSTRIA,MEDIA,2012,9998746.0,9998746.0,9097853.0,9097852.0,2.45,52.0,144.0,833443.0
SP,INDUSTRIA,MEDIA,2013,38958469.5,33124500.0,33696217.0,28652314.0,3.04,24.0,73.5,845762.0
SP,INDUSTRIA,MEDIA,2014,16186000.0,12507000.0,13271854.0,10266523.0,3.46,26.0,49.7,820152.0
SP,INDUSTRIA,MEDIA,2015,22191190.0,15962565.1,16955294.0,12185829.0,2.81,21.4,74.6,745894.0
SP,INDUSTRIA,MEDIA,2016,14583470.0,13938899.4,10195186.0,9753910.0,1.6,22.8,51.6,705450.0
SP,INDUSTRIA,MEDIA,2017,52632000.0,52674593.1,36114055.0,36142533.0,3.12,22.2,53.5,695107.0
SP,INDUSTRIA,MEDIA,2018,308550748.6,281644422.5,196484916.0,179428164.0,3.03,22.4,75.4,692717.0
SP,INDUSTRIA,MEDIA,2019,164218048.0,130992615.9,100856776.0,80604929.0,3.22,26.5,96.7,703532.0
SP,INDUSTRIA,MEDIA,2020,53137864.0,32872264.0,29438322.0,17977324.0,4.38,24.0,100.8,
SP,INDUSTRIA,MICRO,2015,1962000.0,1962000.0,1488345.0,1488345.0,6.5,30.0,78.0,439741.0
SP,INDUSTRIA,MICRO,2016,36586000.0,37194257.1,26062882.0,26496187.0,1.4,38.0,84.0,425137.0
SP,INDUSTRIA,MICRO,2018,32414000.0,23500000.0,20632189.0,14958242.0,1.15,36.0,144.0,410132.0
SP,INDUSTRIA,PEQUENA,2006,3000000.0,3011160.9,3943540.0,3958211.0,1.0,15.0,84.0,640188.0
SP,INDUSTRIA,PEQUENA,2007,2957485.0,2961885.8,3809454.0,3815123.0,3.5,0.0,73.0,671909.0
SP,INDUSTRIA,PEQUENA,2008,500000.0,500105.5,548447.0,548562.0,1.0,24.0,72.0,699427.0
SP,INDUSTRIA,PEQUENA,2009,5585100.0,5085439.9,6205786.0,5647827.0,2.33,28.0,68.0,689768.0
SP,INDUSTRIA,PEQUENA,2010,5793960.0,5732158.7,5973383.0,5911154.0,1.0,26.0,76.0,727096.0
SP,INDUSTRIA,PEQUENA,2011,1630000.0,1630000.0,1591311.0,1591311.0,3.5,24.0,72.0,733721.0
SP,INDUSTRIA,PEQUENA,2012,4433400.0,4433400.0,4115028.0,4115028.0,2.75,30.0,84.0,734675.0
SP,INDUSTRIA,PEQUENA,2013,5966000.0,5967368.2,5101766.0,5102921.0,1.12,31.5,78.0,724461.0
SP,INDUSTRIA,PEQUENA,2014,8011363.0,5742000.0,6538682.0,4682450.0,4.0,30.0,74.4,700346.0
SP,INDUSTRIA,PEQUENA,2015,2900000.0,1900000.0,2126652.0,1393324.0,6.5,18.0,60.0,647954.0
SP,INFRAESTRUTURA,GRANDE,2002,4422571464.3,4439845320.0,8850014983.0,8898524375.0,2.75,26.9,76.7,
SP,INFRAESTRUTURA,GRANDE,2003,1175252018.5,1214505672.4,1816319256.0,1876759436.0,3.94,18.1,69.6,
SP,INFRAESTRUTURA,GRANDE,2004,1113909691.8,1176041239.2,1594667247.0,1684358826.0,4.2,15.0,92.8,
SP,INFRAESTRUTURA,GRANDE,2005,2567300489.2,2495780103.6,3458780800.0,3362113395.0,4.6,18.1,65.0,
SP,INFRAESTRUTURA,GRANDE,2006,1496610749.6,1377824744.3,1949182748.0,1794680620.0,3.9,17.4,70.4,
SP,INFRAESTRUTURA,GRANDE,2007,3732134222.8,3554849127.4,4621722606.0,4401332863.0,2.38,19.4,80.8,
SP,INFRAESTRUTURA,GRANDE,2008,3863644044.5,3631652376.0,4371169273.0,4114008751.0,2.52,22.4,95.2,
SP,INFRAESTRUTURA,GRANDE,2009,4740555742.0,4426346345.1,5259406415.0,4909802166.0,3.6,15.0,98.8,
SP,INFRAESTRUTURA,GRANDE,2010,6663436458.6,6787996620.7,6899069582.0,7027926342.0,3.15,19.5,106.3,
SP,INFRAESTRUTURA,GRANDE,2011,4018449090.1,3896611860.4,3892659913.0,3776197909.0,3.27,17.3,98.0,
SP,INFRAESTRUTURA,GRANDE,2012,5384295908.7,4870454273.4,4792969584.0,4331198817.0,2.06,19.4,80.3,
SP,INFRAESTRUTURA,GRANDE,2013,6931081677.3,5722213809.0,5936602243.0,4897074847.0,2.3,26.4,107.3,
SP,INFRAESTRUTURA,GRANDE,2014,10363866138.1,8902745840.2,8473567867.0,7284012282.0,3.15,16.0,103.1,
SP,INFRAESTRUTURA,GRANDE,2015,5935008016.9,5329192295.2,4636935540.0,4172347452.0,3.13,14.4,118.5,
SP,INFRAESTRUTURA,GRANDE,2016,110000000.0,117709714.0,77962049.0,83426277.0,3.55,15.0,117.5,
SP,INFRAESTRUTURA,GRANDE,2017,1930592926.3,1646236885.0,1339065174.0,1141102337.0,2.85,8.9,125.5,
SP,INFRAESTRUTURA,GRANDE,2018,5023215128.0,3519122030.0,3204052282.0,2245157714.0,3.2,22.9,120.0,
SP,INFRAESTRUTURA,GRANDE,2019,1500387427.4,1154112616.2,896138384.0,688682405.0,2.82,27.1,113.1,
SP,INFRAESTRUTURA,GRANDE,2020,1994248772.0,732868272.0,1153353260.0,423369749.0,2.5,46.8,109.2,
SP,INFRAESTRUTURA,MEDIA,2002,29856156.0,31585266.8,60890835.0,64372915.0,2.0,14.3,42.0,
SP,INFRAESTRUTURA,MEDIA,2003,828600.0,751845.5,1281189.0,1162511.0,5.25,3.0,42.0,
SP,INFRAESTRUTURA,MEDIA,2005,154042156.6,153831908.7,206058251.0,205778276.0,4.63,25.7,85.9,
SP,INFRAESTRUTURA,MEDIA,2009,72482890.0,72492668.2,80295798.0,80306630.0,1.4,13.0,168.0,
SP,INFRAESTRUTURA,MEDIA,2018,17000000.0,17026071.9,11540766.0,11558465.0,2.1,12.0,48.0,
SP,INFRAESTRUTURA,MEDIA,2020,2653720344.2,2653720344.2,1475124061.0,1475124061.0,2.8,0.0,54.0,
SP,INFRAESTRUTURA,MICRO,2002,14127174.2,6257683.0,28877493.0,12791390.0,3.5,0.0,12.0,
TO,AGROPECUARIA,GRANDE,2011,11494000.0,11494000.0,11156409.0,11156409.0,2.45,84.0,84.0,
TO,INDUSTRIA,GRANDE,2009,161003000.0,158723698.5,178357463.0,175832476.0,2.28,24.0,60.0,2818.0
TO,INDUSTRIA,GRANDE,2011,221555475.0,223451038.5,212044054.0,213854235.0,3.43,38.3,53.7,4062.0
TO,INDUSTRIA,GRANDE,2013,45000000.0,46017626.0,39325614.0,40214920.0,4.88,30.8,56.2,5842.0
TO,INFRAESTRUTURA,GRANDE,2004,586250000.0,595390894.4,851159952.0,864431359.0,4.5,38.0,53.5,
TO,INFRAESTRUTURA,GRANDE,2007,266074130.0,266686830.1,340652988.0,341437424.0,2.98,28.0,168.0,
TO,INFRAESTRUTURA,GRANDE,2008,2267473700.0,2270586744.2,2660837082.0,2664490180.0,1.8,41.4,192.0,
TO,INFRAESTRUTURA,GRANDE,2010,693353000.0,692261399.9,698151521.0,697052366.0,1.23,18.0,173.2,
TO,INFRAESTRUTURA,GRANDE,2011,34192000.0,34122000.0,33149447.0,33081582.0,0.86,12.0,139.5,
TO,INFRAESTRUTURA,GRANDE,2014,18976000.0,16049428.2,15628697.0,13218362.0,1.76,4.0,72.0,
TO,INFRAESTRUTURA,GRANDE,2015,181132413.3,175096103.3,132185235.0,127780109.0,4.08,14.0,56.0,
TO,INFRAESTRUTURA,MEDIA,2002,6042311.6,6038798.6,12534246.0,12526959.0,1.0,3.0,7.5,
TO,INFRAESTRUTURA,MEDIA,2003,1404139.3,1576560.4,2147307.0,2410986.0,1.0,6.0,24.0,
